"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
2063420,"July 15, 2021",Michigan,Standish,"2100 block of Whites Beach Rd",1,0,N/A
2063408,"July 15, 2021",Illinois,Chicago,"7706 S Seeley Ave",1,0,N/A
2063399,"July 15, 2021",Illinois,Chicago,"1400 Block of S Avers Ave",1,0,N/A
2063346,"July 15, 2021",Illinois,Decatur,"N Illinois St and E Leafland Ave",1,1,N/A
2063301,"July 15, 2021",California,Oakland,"300 block of Ghormley Ave",1,0,N/A
2063156,"July 15, 2021",Arizona,Phoenix,"W Elwood St and S Central Ave",1,0,N/A
2063120,"July 15, 2021","New York",Bronx,"1150 College Ave",1,0,N/A
2062811,"July 14, 2021",California,"Los Angeles","Crenshaw Blvd and W 43rd St",1,1,N/A
2062737,"July 14, 2021",Florida,Orlando,"5284 S Orange Blossom Trl",1,0,N/A
2062696,"July 14, 2021",Georgia,Conley,"Mango Ct and Conley Rd",1,0,N/A
2062651,"July 14, 2021","West Virginia",Nellis,N/A,1,0,N/A
2062601,"July 14, 2021",Texas,Houston,"4900 block of S Cancun Dr",2,1,N/A
2063455,"July 14, 2021",Tennessee,Antioch,"5900 block of Cane Ridge Rd",1,1,N/A
2063451,"July 14, 2021",Tennessee,Nashville,"1800 block of 10th Ave N",1,0,N/A
2062798,"July 14, 2021",Tennessee,Chattanooga,"E Brainerd Rd and Hickory Valley Rd",1,0,N/A
2063432,"July 14, 2021",Michigan,Flint,"100 block of E Hobson Ave",1,0,N/A
2062075,"July 14, 2021",Missouri,"Saint Louis","5588 Dr Martin Luther King Dr",1,1,N/A
2062528,"July 14, 2021",Missouri,Springfield,"1320 S Glenstone Ave",1,0,N/A
2063394,"July 14, 2021",Delaware,Claymont,"Balfour Ave",2,2,N/A
2062323,"July 14, 2021",Nevada,"North Las Vegas","1000 block of E Carey Ave",1,0,N/A
2062829,"July 14, 2021",Illinois,Chicago,"221 S Kilpatrick Ave",1,0,N/A
2062472,"July 14, 2021",Georgia,Lithonia,"6000 block of Covington Hwy",1,0,N/A
2062383,"July 14, 2021",Michigan,Jackson,"Williams St and W Mason St",1,0,N/A
2062379,"July 14, 2021",California,Whittier,"California Ave and Mar Vista St",1,0,N/A
2062703,"July 14, 2021",Florida,"Miami Beach","1116 Ocean Dr",2,0,N/A
2062222,"July 14, 2021",Oklahoma,Tulsa,"1111 E 60th St",1,0,N/A
2063227,"July 14, 2021",Oklahoma,"Oklahoma City","5708 N Tulsa Ave",1,0,N/A
2062372,"July 14, 2021","New Mexico",Albuquerque,"8616 Northeastern Blvd NE",1,1,N/A
2062175,"July 14, 2021",Maryland,Baltimore,"400 block of N Ellwood St",1,0,N/A
2062158,"July 14, 2021",Michigan,Detroit,"17040 Plymouth Rd",1,0,N/A
2062357,"July 14, 2021",Arizona,Tucson,"8880 E Broadway Blvd",1,0,N/A
2063131,"July 14, 2021",Massachusetts,Somerville,"Ware St",1,0,N/A
2062488,"July 14, 2021","New York",Brooklyn,"E 53rd St and Clarkson Ave",1,0,N/A
2062084,"July 14, 2021","New York",Rochester,"86 Karnes St",1,0,N/A
2062844,"July 14, 2021",Illinois,Chicago,"1634 S Christiana Ave",1,0,N/A
2063116,"July 14, 2021","South Carolina",Graniteville,"Mack Ln",1,0,N/A
2062727,"July 14, 2021",California,Visalia,"600 block of S Fulgham St",1,0,N/A
2063028,"July 14, 2021",California,Vallejo,"200 block of Maine St",1,0,N/A
2063018,"July 14, 2021",Pennsylvania,Johnstown,"400 block of Cliff St",1,0,N/A
2062998,"July 14, 2021",Pennsylvania,Philadelphia,"1600 block of N Conestoga St",1,0,N/A
2062831,"July 13, 2021",Ohio,"Maple Heights","19700 block of Maple Heights Blvd",1,0,N/A
2061761,"July 13, 2021",Indiana,Gary,"4000 block of Washington St",1,0,N/A
2062556,"July 13, 2021",Tennessee,Memphis,"3131 Madewell St",1,2,N/A
2061730,"July 13, 2021",California,Fresno,"4860 E Lane Ave",1,0,N/A
2061271,"July 13, 2021",Illinois,Chicago,"4134 S State St",1,0,N/A
2061684,"July 13, 2021","North Carolina","High Point","500 block of Radford St",1,0,N/A
2061678,"July 13, 2021",Georgia,Atlanta,"516 Lee St SW",1,0,N/A
2061612,"July 13, 2021",Illinois,Chicago,"7000 block of S Normal Ave",1,0,N/A
2061573,"July 13, 2021",Indiana,Indianapolis,"3300 block of Temple Ave",1,0,N/A
2061483,"July 13, 2021",Florida,"Crescent City","Gunby Ct and Walnut St",1,2,N/A
2062612,"July 13, 2021",Indiana,"Michigan City","1100 block of Buffalo St",1,1,N/A
2061184,"July 13, 2021",Nevada,"Las Vegas","1750 Karen Ave",1,0,N/A
2061370,"July 13, 2021",Maryland,Baltimore,"6620 Reisterstown Rd",1,1,N/A
2063382,"July 13, 2021",California,Menifee,I-215,1,0,N/A
2061547,"July 13, 2021",Indiana,Indianapolis,"8200 block of Gilmore Rd",2,0,N/A
2061021,"July 13, 2021",Wisconsin,Franksville,"13712 Northwestern Ave",2,1,N/A
2061196,"July 13, 2021",Louisiana,"New Orleans (Algiers)","1400 block of Shirley Dr",1,1,N/A
2060949,"July 13, 2021",Michigan,Detroit,"9855 Chalmers St",1,6,N/A
2061026,"July 13, 2021",Wisconsin,Milwaukee,"435 N 30th St",1,0,N/A
2061046,"July 13, 2021",Maryland,Baltimore,"6901 Security Blvd",1,2,N/A
2062315,"July 13, 2021",Texas,Kingsville,"1022 S 16th St",1,0,N/A
2062276,"July 13, 2021",Washington,"Seattle (Tukwila)","11500 block of E Marginal Way S",1,0,N/A
2062128,"July 13, 2021",Arizona,"Sierra Vista","735 E Fry Blvd",2,0,N/A
2062073,"July 13, 2021",Indiana,Indianapolis,"4000 block of Stratford Ct",1,0,N/A
2062177,"July 13, 2021",Maryland,Baltimore,"1500 block of Cypress St",1,1,N/A
2062109,"July 13, 2021",Texas,Dallas,"660 Yorktown St",1,0,N/A
2062105,"July 13, 2021",Texas,Dallas,"3147 Easter Ave",1,0,N/A
2063052,"July 13, 2021","New Jersey",Newark,"30 block of Van Vechten St",1,0,N/A
2062059,"July 13, 2021",Louisiana,Shreveport,"E Algonquin Tr and Mayfair Dr",1,0,N/A
2061223,"July 13, 2021",Louisiana,"New Orleans","10900 block of Roger Dr",1,0,N/A
2061409,"July 13, 2021",Virginia,Norfolk,"1700 block of Thurgood St",1,2,N/A
2062964,"July 13, 2021",Wisconsin,Milwaukee,"2735 S Superior St",1,0,N/A
2061510,"July 13, 2021",Kentucky,Louisville,"700 block of Trafalgar Square",2,0,N/A
2061911,"July 13, 2021","North Carolina",Charlotte,"8000 block of Harris Station Blvd",1,0,N/A
2061830,"July 13, 2021",Pennsylvania,Philadelphia,"N 10th St and Brown St",1,0,N/A
2062564,"July 13, 2021",Tennessee,Memphis,"3793 Blue Jay Rd",1,0,N/A
2060716,"July 12, 2021",Missouri,"Kansas City","Oakley Ave and E 16th St",1,0,N/A
2061773,"July 12, 2021",Illinois,Peoria,"2400 block of W Starr St",1,1,N/A
2060173,"July 12, 2021",Indiana,Indianapolis,"11000 block of Brookville Rd",1,0,N/A
2060696,"July 12, 2021",Alabama,Birmingham,"3rd Ave N and 85th St N",1,0,N/A
2060586,"July 12, 2021",Alabama,Montgomery,"4200 block of Delmar Dr",1,0,N/A
2060796,"July 12, 2021",California,"Lemon Grove","2519 Camino de las Palmas",1,0,N/A
2061569,"July 12, 2021",Florida,Tampa,"Tribute Dr",2,1,N/A
2060265,"July 12, 2021",Georgia,Lawrenceville,"409 Braemore Mill Road",2,0,N/A
2061585,"July 12, 2021",Florida,"Dade City","SR 52 and Smith Rd",1,0,N/A
2061849,"July 12, 2021",Florida,Miami,"7606 NW 17th Ave",1,0,N/A
2061565,"July 12, 2021",Indiana,Indianapolis,"1200 block of Luett Ave",1,0,N/A
2060870,"July 12, 2021",Indiana,Indianapolis,"5800 block of Suburban Dr",1,0,N/A
2060593,"July 12, 2021",Ohio,Columbus,"1815 Ridgebury Dr",1,0,N/A
2061539,"July 12, 2021",Florida,Orlando,"4444 Rio Grande Ave",1,2,N/A
2060305,"July 12, 2021",California,Castroville,"10499 Sanchez St",3,1,N/A
2061500,"July 12, 2021",Florida,Jacksonville,"8050 Arlington Expy",1,0,N/A
2060463,"July 12, 2021",Virginia,"Woodbridge (Dale City)","4700 block of Still Pl",1,0,N/A
2060686,"July 12, 2021",Virginia,"Newport News","50 block of 28th St",1,1,N/A
2060449,"July 12, 2021",California,"San Diego","Paseo Internacional",1,1,N/A
2060428,"July 12, 2021",Maryland,Baltimore,"3500 block of Noble St",1,0,N/A
2061324,"July 12, 2021",Tennessee,Memphis,"5587 Berryman Dr",1,0,N/A
2060343,"July 12, 2021",Tennessee,Memphis,"825 Randle St",1,0,N/A
2061242,"July 12, 2021",Illinois,Chicago,"6000 block of S Racine",1,0,N/A
2061042,"July 12, 2021",Connecticut,Bridgeport,"Rennell Ct",1,0,N/A
2060281,"July 12, 2021",California,"Los Angeles","Brynhurst Ave and Florence Ave",1,1,N/A
2061187,"July 12, 2021",Nevada,"Las Vegas","5990 Centennial Center Blvd",1,0,N/A
2062284,"July 12, 2021",Oregon,"Portland (Milwaukie)","SE Chestnut Ave and Park Rd",1,0,N/A
2062268,"July 12, 2021",Wisconsin,Milwaukee,"2852 S 53rd St",1,0,N/A
2061007,"July 12, 2021",Texas,Arlington,"5800 block of Willow Branch Dr",1,0,N/A
2060141,"July 12, 2021",Arizona,"Bullhead City","800 block of Church St",1,0,N/A
2060857,"July 12, 2021",Texas,Austin,"10200 block of Missel Thrush Dr",1,0,N/A
2060126,"July 12, 2021",Florida,"Homestead (Florida City)","865 NW 10th St",1,1,N/A
2061938,"July 12, 2021","North Carolina",Kinston,"Harding Ave and Rhem St",1,0,N/A
2060469,"July 12, 2021",Arkansas,"Little Rock","4301 W Markham St",1,0,N/A
2062028,"July 12, 2021",Alabama,Huntsville,"100 block of Indiana St",1,0,N/A
2063024,"July 12, 2021",Pennsylvania,Chester,"2101 W 7th St",1,1,N/A
2060877,"July 12, 2021",California,Lathrop,"Talc St",1,0,N/A
2060860,"July 12, 2021",California,Stockton,"Volpi Dr and Carmel River Court",1,0,N/A
2060503,"July 12, 2021",Pennsylvania,"Mc Kees Rocks (Mckees Rocks)","900 block of Gray St",1,0,N/A
2060822,"July 12, 2021",Pennsylvania,Philadelphia,"1600 block of W Nedro Ave",1,1,N/A
2060590,"July 12, 2021",Illinois,Rockford,"3336 11th St",1,0,N/A
2061951,"July 12, 2021","New Jersey",Mahwah,"26 Ave A",1,0,N/A
2061914,"July 12, 2021","New Jersey","Penns Grove (Carneys Point)","Dixie Dr and Regional Dr",1,0,N/A
2062853,"July 12, 2021",Georgia,Macon,"1971 Karen Dr",1,0,N/A
2061847,"July 12, 2021","North Carolina",Asheville,"251 Biltmore Ave",1,0,N/A
2060706,"July 12, 2021",Pennsylvania,"Beaver Falls","900 9th St",2,3,N/A
2061821,"July 12, 2021","South Carolina",Manning,"201 E Hospital St",1,0,N/A
2059926,"July 11, 2021","South Carolina",Spartanburg,"Norris St and Concord Ave",1,0,N/A
2059833,"July 11, 2021",Missouri,"Kansas City","3000 block of Kensington Ave",1,0,N/A
2059831,"July 11, 2021",Missouri,"Saint Louis","1400 block of OFallon St",1,0,N/A
2059919,"July 11, 2021","South Carolina","North Charleston","5500 block of Blackwell St",1,0,N/A
2059779,"July 11, 2021","New York","Corona (Queens)","200th St and 111th Ave",1,0,N/A
2060596,"July 11, 2021",Illinois,Rockford,"Hudson St and Lexington Ave",1,0,N/A
2060598,"July 11, 2021",Mississippi,"Port Gibson","1018 MS-18",1,0,N/A
2059865,"July 11, 2021",Georgia,Albany,"400 block of Willow St",1,1,N/A
2059305,"July 11, 2021",Illinois,Chicago,"2100 block of S Fairfield Ave",1,0,N/A
2059721,"July 11, 2021","New York",Bronx,"743 East 187th St",1,0,N/A
2059605,"July 11, 2021","New York","Corona (Queens)","Ovid Pl and Quencer Rd",1,0,N/A
2059783,"July 11, 2021",California,Stockton,"8100 block of Palisades Dr",1,1,N/A
2059733,"July 11, 2021",Florida,Jacksonville,"Townsend Blvd",2,0,N/A
2059727,"July 11, 2021",Florida,"Fort Myers","3615 Crestwood Lakes Dr",1,0,N/A
2059951,"July 11, 2021",Louisiana,"Baton Rouge","7400 block of Florida Blvd",1,0,N/A
2060031,"July 11, 2021",Louisiana,Plaquemine,"Barrow St and Hebert St",1,0,N/A
2060108,"July 11, 2021",Florida,Pensacola,"500 block of Corrydale Dr",1,0,N/A
2060005,"July 11, 2021",Tennessee,Memphis,"Old Brownsville Rd and Rensslaer Dr",1,0,N/A
2059704,"July 11, 2021",Maryland,Cockeysville,"Sorley Rd and Old Providence Way",1,0,N/A
2059440,"July 11, 2021",Texas,"El Paso (Socorro)","1300 Joe Battle Blvd",1,5,N/A
2060033,"July 11, 2021",Virginia,Richmond,"1911 W Main St",1,0,N/A
2059677,"July 11, 2021",Illinois,Chicago,"8607 S Lowe Ave",1,0,N/A
2059397,"July 11, 2021",Tennessee,Knoxville,"3005 Alcoa Hwy",1,2,N/A
2059698,"July 11, 2021",Maryland,"North East","Chesapeake Ridge Ln",1,1,N/A
2059535,"July 11, 2021",Pennsylvania,Philadelphia,"126 Leverington Ave",1,0,N/A
2059483,"July 11, 2021",Texas,Dallas,"9500 block of Crestshire Dr",1,0,N/A
2059553,"July 11, 2021",Illinois,Decatur,"S Edward St and W Main St",1,0,N/A
2061159,"July 11, 2021",California,"Long Beach","300 block of E 17th St",1,0,N/A
2059510,"July 11, 2021",Louisiana,Lafayette,"Harrington Dr and Delahoussaye Dr",1,0,N/A
2060288,"July 11, 2021",California,"Los Angeles","5700 block of Whittier Blvd",1,0,N/A
2059342,"July 11, 2021",Texas,Houston,"6001 Bissonnet St",1,0,N/A
2059526,"July 11, 2021",Alabama,Mobile,"5500 block of Vienna Ave",1,1,N/A
2061180,"July 11, 2021","North Dakota",Minot,N/A,1,0,N/A
2059340,"July 11, 2021",Texas,Houston,"11503 Southwest Fwy",1,1,N/A
2059449,"July 11, 2021",Texas,Beaumont,"4300 block of Woodlawn St",1,0,N/A
2060212,"July 11, 2021",Michigan,"Benton Harbor","1901 Council Dr",1,0,N/A
2061010,"July 11, 2021",Texas,"Grand Prairie","700 block of W Warrior Trl",1,0,N/A
2060148,"July 11, 2021","New Mexico",Shiprock,US-64,1,0,N/A
2060065,"July 11, 2021","Rhode Island",Providence,"482 Public St",1,0,N/A
2059309,"July 11, 2021",Illinois,Chicago,"2100 block of S Oakley Ave",1,1,N/A
2060074,"July 11, 2021",Illinois,Chicago,"2000 block of E 71st St",1,0,N/A
2059382,"July 11, 2021",Connecticut,Bridgeport,"181 Lexington Ave",1,1,N/A
2062064,"July 11, 2021",Arkansas,Jacksonville,"600 block of West Main St",1,0,N/A
2060801,"July 11, 2021",California,"Spring Valley","Crestmore Ave and Elkelton Blvd",1,0,N/A
2060650,"July 11, 2021","New York",Bronx,"Valentine Ave and E 178th St",1,0,N/A
2061970,"July 11, 2021",Alabama,Toney,"Frank Church Rd",1,0,N/A
2060040,"July 11, 2021",Arkansas,Texarkana,"310 E 49th St",1,1,N/A
2059500,"July 11, 2021",Louisiana,"Saint Rose","Airline Hwy and I-310",1,1,N/A
2061398,"July 11, 2021",Virginia,Hurt,"3957 Pocket Road",1,0,N/A
2060037,"July 11, 2021",Virginia,Norfolk,"2900 block of Vimy Ridge Ave",1,0,N/A
2060546,"July 11, 2021",Kansas,Newton,"900 block of S Walnut St",1,0,N/A
2059995,"July 11, 2021",Louisiana,"New Orleans","1800 block of St Anthony St",1,0,N/A
2059096,"July 10, 2021",Virginia,Norfolk,"1400 block of E Tanners Creek Dr",1,1,N/A
2059031,"July 10, 2021",Illinois,Chicago,"1800 block of S Paulina St",1,1,N/A
2060256,"July 10, 2021",Illinois,Argenta,"7414 Jordan Rd",1,0,N/A
2059387,"July 10, 2021",Alabama,Birmingham,"4400 block of Willard Ave",1,2,N/A
2059674,"July 10, 2021",California,Lemoore,"Iona Avenue and CA-198",1,0,N/A
2059884,"July 10, 2021",Georgia,Decatur,"2450 Candler Rd",1,0,N/A
2058849,"July 10, 2021",Ohio,Canton,"900 block of 3rd St NW",1,0,N/A
2059597,"July 10, 2021",Pennsylvania,Ardmore,"122 Ardmore Ave",1,0,N/A
2059029,"July 10, 2021",Pennsylvania,Philadelphia,"1800 block of W Oxford St",1,0,N/A
2058818,"July 10, 2021",Ohio,Sandusky,"1645 S Larchmont Dr",1,0,N/A
2058955,"July 10, 2021",Tennessee,Memphis,"4014 Lamar Ave",1,1,N/A
2059385,"July 10, 2021",California,Oakland,"1200 block of 52nd Ave",1,0,N/A
2059823,"July 10, 2021",Florida,Crestview,"4502 Live Oak Church Rd",2,0,N/A
2058985,"July 10, 2021",Florida,Pensacola,"3100 block of Fayal Dr",1,0,N/A
2059648,"July 10, 2021",Michigan,Owosso,"W Brewer Rd and S Morrice Rd",1,0,N/A
2058970,"July 10, 2021",Tennessee,Nashville,"1602 21st Ave S",1,0,N/A
2059143,"July 10, 2021","District of Columbia",Washington,"5100 block of Fitch St SE",1,0,N/A
2059414,"July 10, 2021",Florida,"Lake Wales","3200 FL-60 E",1,2,N/A
2059680,"July 10, 2021",California,"Los Angeles","1300 block of 119th St",1,0,N/A
2059312,"July 10, 2021",Illinois,Chicago,"2700 block of S California Ave",1,2,N/A
2059670,"July 10, 2021",California,Mariposa,"Stumpfield Mountain Rd",1,2,N/A
2059212,"July 10, 2021",Missouri,"Saint Louis","W Florissant Ave and Alice Ave",1,1,N/A
2060002,"July 10, 2021",Massachusetts,Milton,"Belvoir Rd",1,0,N/A
2059592,"July 10, 2021",Minnesota,Cloquet,"309 Ridge Rd",1,0,N/A
2059337,"July 10, 2021",Michigan,Detroit,"11010 Morang Ave",1,0,N/A
2058890,"July 10, 2021",Illinois,Chicago,"6100 block of S Ashland Ave",2,0,N/A
2059603,"July 10, 2021",Pennsylvania,Philadelphia,"1629 W Cumberland St",1,0,N/A
2059600,"July 10, 2021",California,Alhambra,"1100 block of N Garfield Ave",1,0,N/A
2059595,"July 10, 2021",California,"Los Angeles (Commerce)","Dunham St and South Eastern Ave",1,0,N/A
2059487,"July 10, 2021",Texas,"Fort Worth","1300 block of Royster Rd",1,0,N/A
2058656,"July 10, 2021",Oregon,Salem,"1486 Hawthorne Ave NE",2,0,N/A
2059464,"July 10, 2021",Texas,Dallas,"6700 block of Atha Dr",1,0,N/A
2059447,"July 10, 2021",Indiana,Indianapolis,"9400 block of E 25th St",1,0,N/A
2059284,"July 10, 2021","New Mexico",Albuquerque,"1400 Cardenas Dr SE",1,0,N/A
2058893,"July 10, 2021","New Mexico",Albuquerque,"Central Ave and 4th St",1,1,N/A
2058881,"July 10, 2021",Missouri,"Saint Louis","19th St and Washington Ave",2,0,N/A
2060049,"July 10, 2021",Connecticut,Waterbury,"19 Bronson St",1,0,N/A
2059435,"July 10, 2021",Texas,Dallas,"10100 block of China Tree Dr",1,1,N/A
2058843,"July 10, 2021",Illinois,Chicago,"9700 block of S Merrion Ave",1,0,N/A
2058933,"July 10, 2021",Texas,Waco,"2625 W Waco Dr",1,0,N/A
2058886,"July 10, 2021",Illinois,Chicago,"7300 block of S Dorchester Ave",1,0,N/A
2059113,"July 10, 2021","South Carolina","Myrtle Beach","307 14th Ave S",1,0,N/A
2059264,"July 10, 2021",Arizona,"Lake Havasu City","2300 block of Alpine Dr",1,0,N/A
2058637,"July 10, 2021",Texas,Houston,"11300 block of ODonnell Dr",1,0,N/A
2059332,"July 10, 2021",Michigan,Detroit,"Outer Dr E and Conner St",1,0,N/A
2058671,"July 10, 2021",Illinois,Chicago,"5500 block of S Princeton Ave",1,0,N/A
2059261,"July 10, 2021",Pennsylvania,Darby,"Colwyn Ave and S 3rd St",1,0,N/A
2059739,"July 10, 2021","New Jersey","East Orange","67 S Munn Ave",1,1,N/A
2058998,"July 10, 2021",Florida,Naples,"4191 Raffia Palm Cir",1,0,N/A
2060885,"July 10, 2021",California,Bakersfield,"2221 S Real Rd",1,0,N/A
2062010,"July 10, 2021",Washington,Wenatchee,"500 block of Methow St",2,0,N/A
2058982,"July 10, 2021",California,Riverside,"5400 block of Olivewood Ave",1,0,N/A
2059204,"July 10, 2021",Mississippi,Jackson,"348 Flag Chapel Rd",1,0,N/A
2058837,"July 10, 2021",Ohio,Springfield,"405 S Burnett Rd",1,3,N/A
2058745,"July 10, 2021",Connecticut,"New Haven","300 block of Lombard St",1,0,N/A
2059156,"July 10, 2021","North Carolina","New Bern","200 block of Hunters Landing Dr",1,0,N/A
2059158,"July 10, 2021",Louisiana,Jackson,"3600 block of Race St",1,0,N/A
2059418,"July 10, 2021",Missouri,"Saint Louis (Kinloch)","8500 Scudder Ave",1,0,N/A
2058661,"July 9, 2021",Oregon,Salem,"3700 block of June Ave NE",1,0,N/A
2059118,"July 9, 2021","South Carolina",Spartanburg,"1605 John B White Sr Blvd",1,1,N/A
2058326,"July 9, 2021",Georgia,Atlanta,"20 Broad St SW",1,0,N/A
2058300,"July 9, 2021",Illinois,Chicago,"11000 block of S Vernon Ave",1,0,N/A
2059074,"July 9, 2021",Georgia,Jonesboro,"Fayetteville Rd and Fieldgreen Dr",1,0,N/A
2058056,"July 9, 2021",Illinois,Chicago,"6600 block of S Normal Ave",1,0,N/A
2061617,"July 9, 2021",Georgia,Tifton,"4800 block of Union Rd",1,2,N/A
2058273,"July 9, 2021",Kentucky,Louisville,"2230 Cleveland Ave",1,0,N/A
2059047,"July 9, 2021",Florida,Sarasota,"1800 Benjamin Franklin Dr",1,0,N/A
2059054,"July 9, 2021",Florida,Tampa,"14417 Hellenic Dr",1,0,N/A
2058215,"July 9, 2021",Texas,"San Antonio","Ferris Ave",1,0,N/A
2058993,"July 9, 2021",Virginia,Norfolk,"7900 block of Old Ocean View Rd",1,0,N/A
2062698,"July 9, 2021",Alabama,Sylacauga,"2648 Overhill Cir",1,0,N/A
2058182,"July 9, 2021",Florida,"Daytona Beach","1259 Ninth St",1,0,N/A
2058142,"July 9, 2021",Arkansas,"Fort Smith","900 block of Raleigh St",1,0,N/A
2058119,"July 9, 2021",California,Modesto,"400 block of Vine St",1,0,N/A
2058116,"July 9, 2021",California,"Elk Grove","10200 block of E Taron Dr",1,1,N/A
2058106,"July 9, 2021",Alabama,Mobile,"3600 Michael Blvd",1,0,N/A
2058131,"July 9, 2021",Florida,"Belle Glade","900 block of SW Ave H",1,0,N/A
2058398,"July 9, 2021","District of Columbia",Washington,"3300 block of Erie St SE",1,0,N/A
2058395,"July 9, 2021","District of Columbia",Washington,"1400 block of 41st St SE",1,2,N/A
2058075,"July 9, 2021",Michigan,"Grand Rapids","Division Ave S and Hall St SE",1,0,N/A
2058953,"July 9, 2021",California,"Los Angeles","E 90th St and Juniper St",1,0,N/A
2061386,"July 9, 2021",Michigan,"Ann Arbor","2200 block of S State St",1,0,N/A
2058193,"July 9, 2021",Tennessee,Murfreesboro,"2025 S Church St",1,0,N/A
2060383,"July 9, 2021",Mississippi,Columbia,"1415 Gates Rd",1,0,N/A
2058096,"July 9, 2021",Alabama,"Pike Road","100 block of Lakeshore Dr",1,0,N/A
2059637,"July 9, 2021",California,"Long Beach","1500 block of N Long Beach Blvd",1,0,N/A
2058259,"July 9, 2021",Louisiana,Doyline,"485 Greentree St",1,1,N/A
2058869,"July 9, 2021",Alabama,"Mobile (Prichard)","100 block of E Azan St",2,0,N/A
2058008,"July 9, 2021",California,Fresno,"Olney Ave and Ward Ave",1,0,N/A
2058001,"July 9, 2021",Maryland,Baltimore,"1200 block of N Potomac Ave",1,0,N/A
2060290,"July 9, 2021",Texas,Webster,"247 El Dorado Blvd",1,0,N/A
2058012,"July 9, 2021",Illinois,Chicago,"100 block of S Kilpatrick Ave",1,0,N/A
2057977,"July 9, 2021",California,"Hawaiian Gardens",I-605,1,0,N/A
2059481,"July 9, 2021",Indiana,Indianapolis,"9401 E 25th St",1,0,N/A
2059286,"July 9, 2021",Utah,"Heber City","2790 N Commons Blvd",1,0,N/A
2057959,"July 9, 2021",Nevada,Reno,"Carville Dr and Elementary Dr",1,0,N/A
2058232,"July 9, 2021",Oklahoma,Sayre,"100 block of W Main St",1,0,N/A
2058083,"July 9, 2021",Illinois,Chicago,"11842 S State St",1,1,N/A
2058285,"July 9, 2021",Illinois,Chicago,"600 block of W 80th St",1,0,N/A
2057717,"July 9, 2021",Washington,"Federal Way","900 block of SW Campus Dr",1,0,N/A
2057705,"July 9, 2021","North Carolina",Laurinburg,"US-74 and US-401",1,1,N/A
2058593,"July 9, 2021",Iowa,Blakesburg,"N Main St and E State St",1,0,N/A
2059233,"July 9, 2021",Mississippi,Columbus,"172 Swedenburg Cir",1,1,N/A
2058209,"July 9, 2021",Tennessee,Nashville,"821 Murfreesboro Pike",1,0,N/A
2058159,"July 9, 2021",Tennessee,Memphis,"Park Ave and Pendleton St",1,0,N/A
2058937,"July 9, 2021",Iowa,Davenport,"1418 College Ave",1,0,N/A
2059167,"July 9, 2021","New Jersey",Plainfield,"W Front St and Rock Ave",1,1,N/A
2058404,"July 9, 2021",Maryland,Baltimore,"1500 block of Presstman St",1,0,N/A
2058888,"July 9, 2021","North Carolina",Cary,"2900 block of Jones Franklin Rd",1,0,N/A
2057354,"July 9, 2021",Georgia,"Warner Robins","502 Booth Road",1,0,N/A
2058372,"July 9, 2021",Mississippi,Corinth,"Fulton St",1,0,N/A
2058359,"July 9, 2021",Mississippi,Meridian,"2200 block of 19th Ave",1,0,N/A
2058449,"July 8, 2021",Missouri,Moberly,"300 block of E Burkhart St",1,0,N/A
2058342,"July 8, 2021",Pennsylvania,Philadelphia,"2200 block of Fernon St",1,0,N/A
2057278,"July 8, 2021",California,Tulare,"Gemini St",1,0,N/A
2057418,"July 8, 2021",Tennessee,Memphis,"5246 Yellowood Cove",1,0,N/A
2057026,"July 8, 2021",Virginia,Richmond,"3000 block of Meadow Bridge Rd",1,0,N/A
2057192,"July 8, 2021",Arkansas,Eldorado,"100 block of Omega St",1,0,N/A
2057189,"July 8, 2021",Virginia,Franklin,"1600 block of Dorchester St",1,1,N/A
2058219,"July 8, 2021",Louisiana,Donaldsonville,"2179 LA-70",1,0,N/A
2058217,"July 8, 2021",Florida,Jacksonville,"Concord Cir",1,0,N/A
2057414,"July 8, 2021",Oklahoma,Tulsa,"10710 E 41st St",1,0,N/A
2058108,"July 8, 2021",Alabama,Birmingham,"3700 block of Todd Ave",1,0,N/A
2060500,"July 8, 2021",Missouri,Raymore,"300 block of Lakeshore Dr",1,0,N/A
2057943,"July 8, 2021",Maryland,"White Marsh","10000 block of Proctor Ave",1,0,N/A
2056935,"July 8, 2021",Maryland,Baltimore,"1600 block of Cliftview Ave",1,0,N/A
2058336,"July 8, 2021",Mississippi,Jackson,"2900 block of Robinson St",1,0,N/A
2056942,"July 8, 2021",California,"Palm Springs","N Granada Ave",1,0,N/A
2056905,"July 8, 2021",Georgia,Atlanta,"958 Founders Dr",1,0,N/A
2058512,"July 8, 2021",Ohio,Cincinnati,"5339 Winneste Ave",1,0,N/A
2056857,"July 8, 2021",Georgia,Decatur,"2849 Candler Rd",1,0,N/A
2057032,"July 8, 2021",Missouri,"Saint Louis","2000 block of Harris Ave",1,2,N/A
2057995,"July 8, 2021",Iowa,Nevada,N/A,1,0,N/A
2057979,"July 8, 2021","New Mexico",Roswell,"1100 block of E Poe St",1,0,N/A
2056810,"July 8, 2021",Michigan,Saginaw,"2700 block of Beechwood Ave",1,0,N/A
2057862,"July 8, 2021","District of Columbia",Washington,"1200 block of 13th St NW",1,1,N/A
2057971,"July 8, 2021",California,Hawthorne,"14124 S Chadron Ave",1,0,N/A
